Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size
36.0,Media_Manager,21511.37844214641,1530.541633810885,9,10,33.0,5.0,11,14.0,16.328786352195696,9.0,Standard,2.5649296071488212,33.09845462319868,Yes,128.4559088925174,286.45062269904076,Poor,7.0,Low,Medium
37.0,Accountant,53443.452660323535,4610.496024518233,5,4,24.0,7.0,28,7.0,8.98959409572277,4.0,Standard,1.4192427275474193,29.904424069900426,NM,125.68193303481254,261.3149098606121,Poor,14.0,High,Small
24.0,Journalist,34278.587938013705,4344.321477886768,4,4,6.0,4.0,2,13.0,10.55152717130012,4.0,Standard,1.034861564667262,25.469413023384632,NM,194.70836680019397,437.5825798738117,Standard,16.0,High,Large
17.0,Media_Manager,32560.181451189263,2810.5474841668934,8,6,19.0,3.0,10,15.0,17.655868095497762,3.0,Good,0.06717651885501229,42.45879993765892,No,152.72125607721185,498.6174050149247,Standard,19.0,High,Small
34.0,Accountant,32014.534258410433,2933.063566134235,1,5,6.0,0.0,8,11.0,10.077164940133502,4.0,Good,0.26923947954629257,28.949168146611896,No,210.9756706453803,236.15178422594695,Good,19.0,High,Medium
46.0,Developer,146846.2425523526,11496.78896337833,3,3,6.0,0.0,20,1.0,5.338281998311942,1.0,Good,0.20162398959584957,28.101655015908083,No,211.85891252177993,1017.9213353906036,Good,17.0,Missing,Missing
20.0,Scientist,104173.18243253703,6336.530566484856,8,6,16.0,2.0,15,14.0,18.151567062546103,0.0,Standard,0.8001298234089074,29.101849778389145,Yes,614.5333950188342,462.9947408041258,Good,23.0,Low,Small
14.0,Engineer,42518.52218109793,2867.721146708534,0,5,5.0,0.0,2,0.0,10.584282985005192,0.0,Good,1.090895316166447,25.660753862250182,No,72.83999628756277,538.905783614568,Good,30.0,High,Large
16.0,Mechanic,120569.31468712444,3324.4876481594265,0,3,1.0,1.0,3,2.0,3.734247905427838,0.0,Good,0.3587666179558537,23.1882140931752,No,130.98041662163433,451.91679599801495,Good,32.0,Missing,Small
19.0,Teacher,17102.474260509523,3365.0340199211496,10,3,4.0,2.0,13,10.0,4.318419368887661,0.0,Good,1.3413953832256327,36.61069196935553,No,78.75569068731753,267.85972336052146,Good,17.0,Low,Medium
27.0,Scientist,12373.041110708255,4754.175503933223,8,5,7.0,4.0,3,9.0,7.065934360287032,1.0,Good,1.3197581585373774,32.29767145913392,No,145.63466943057864,461.46270714768383,Good,31.0,High,Large
40.0,Doctor,81397.00355425832,8709.032857901042,8,5,12.0,2.0,6,7.0,5.074417026869094,10.0,Good,1.3580032385660934,37.42286586232019,NM,219.24647926797087,464.38783335699935,Standard,15.0,High,Small
25.0,Developer,134519.9916616234,10631.738620388693,7,4,20.0,2.0,27,18.0,14.880745659127589,6.0,Standard,0.43166392283721877,31.01636176102915,Yes,194.73878393884056,452.2696479525103,Standard,11.0,High,Small
28.0,Mechanic,20215.9137307258,1581.2218861447986,6,7,28.0,6.0,32,29.0,5.9661553187618095,10.0,Bad,1.6112973339160228,35.691397565971826,Yes,116.71961725036479,221.41784872602085,Poor,12.0,Low,Large
27.0,Architect,18622.451477783943,771.3914512806799,6,6,14.0,2.0,52,24.0,21.194228796767426,11.0,Bad,2.6785433028659633,24.968871282723633,Yes,34.18925883148771,292.04123140385127,Poor,18.0,Low,Large
21.0,Accountant,63971.071273633155,5249.268769697248,8,6,32.0,6.0,49,27.0,23.77604904770616,16.0,Bad,4.98343924719598,28.133305763302435,Yes,163.21448648830483,199.8054672634159,Poor,8.0,High,Small
23.0,Musician,86331.90102411204,7627.603896830988,4,7,8.0,1.0,25,12.0,7.047339433620539,7.0,Good,1.1477977819078704,30.209578790710715,NM,94.80188016165594,286.94393365283395,Good,16.0,Low,Medium
45.0,Musician,138279.8178050516,8117.320507768597,5,7,5.0,3.0,11,7.0,1.4650222399853807,1.0,Good,1.3539014823116362,31.49890663753264,No,386.1470281393165,1131.3637250770748,Standard,17.0,High,Medium
21.0,Architect,102186.4619635692,9769.795037398257,4,3,16.0,4.0,14,9.0,14.329193377246236,5.0,Standard,0.913243451523776,30.978862923426913,Yes,577.1195513460564,126.33746984680424,Good,15.0,High,Large
24.0,Mechanic,29797.7320228333,1312.0789346244133,6,5,22.0,9.0,54,17.0,3.096996100475687,12.0,Bad,1.9554896449380184,27.75166754919068,Yes,103.71376760518929,283.10517743679185,Poor,19.0,Low,Small
38.0,Musician,9180.71434238931,801.6570671343942,8,8,30.0,8.0,27,21.0,7.464407615560895,9.0,Bad,3.822187360969887,37.086373246617555,Yes,48.834793913494934,268.74914181193105,Poor,11.0,Low,Small
22.0,Mechanic,13447.353007769161,6724.434697122165,5,3,2.0,2.0,12,0.0,1.804591446352286,1.0,Good,0.917699681272298,31.441900774365397,No,240.212097202461,145.80211434926815,Good,31.0,Low,Small
30.0,Entrepreneur,17140.630714386887,1594.8491505404018,5,6,13.0,6.0,6,12.0,17.867682420581726,7.0,Standard,1.1535382211023673,35.10157843214286,Yes,409.3608517802204,235.5067146459641,Standard,12.0,Missing,Missing
52.0,Writer,48891.11312183935,7021.813121899474,5,7,9.0,6.0,6,12.0,7.439564421408791,6.0,Good,0.8779691825505272,23.66264329730303,Yes,219.1386878764231,311.21117419692723,Standard,25.0,Missing,Missing
23.0,Teacher,74503.12276304043,5537.723211156824,10,5,27.0,5.0,52,18.0,3.5238874246143053,11.0,Bad,1.8160346773385432,32.50751791618108,NM,215.1438243816052,409.6410695700588,Standard,15.0,High,Large
35.0,Lawyer,30219.160213573203,2911.811452901007,4,6,9.0,7.0,42,14.0,10.101397382309129,5.0,Standard,0.7503964112567296,39.744492192270705,Yes,193.30804121957374,527.5541292231851,Standard,29.0,Low,Small
32.0,Mechanic,10762.024436582447,963.7274214766323,10,9,21.0,5.0,56,26.0,17.060538575279924,12.0,Bad,4.00430935731459,31.955938007572115,Yes,28.495781191457873,328.9013131996855,Good,5.0,Low,Small
29.0,Doctor,131495.77223556573,10649.646048296878,4,3,8.0,2.0,12,14.0,10.799022584434157,7.0,Standard,0.289552590384645,41.732089864308115,NM,376.6372034812941,689.4191129960238,Standard,16.0,High,Medium
36.0,Mechanic,49966.4830204067,810.8567269209996,8,6,26.0,2.0,7,10.0,0.5600654818218969,10.0,Bad,1.7818284729931024,22.777741497573754,Yes,178.72667643473483,200.5755876011662,Poor,23.0,Low,Small
38.0,Media_Manager,74573.33540624345,6670.324001786507,1,5,8.0,1.0,12,7.0,1.1851031570806523,3.0,Good,0.20347228033076667,30.924209838166618,NM,227.61877241650336,738.5782199665618,Good,23.0,Low,Large
35.0,Media_Manager,34923.71020722752,6082.068960350748,5,4,12.0,4.0,10,13.0,0.5572659674639846,1.0,Good,0.17026867726648368,37.46764647343309,No,807.9417543763559,180.65844475016726,Good,16.0,Low,Large
20.0,Writer,9175.847254598379,892.3641687290917,6,6,18.0,3.0,9,17.0,8.76725430151198,1.0,Standard,1.391959620475259,38.43421835542444,Yes,77.74388705754572,268.40386364219887,Standard,27.0,Low,Medium
42.0,Manager,18752.43907970286,1794.6630923502876,7,5,29.0,2.0,51,13.0,5.979138637229881,12.0,Bad,2.1038038419742637,36.12335089461414,Yes,164.42802587143132,338.0821990780183,Poor,11.0,Low,Small
32.0,Lawyer,33771.85576503758,1317.5560436860687,8,5,34.0,2.0,37,21.0,2.034648169733058,11.0,Bad,3.6235552954592958,28.67672023716125,Yes,149.59374922655306,264.14645813331776,Poor,13.0,High,Medium
16.0,Musician,29665.247988241103,1591.4266241418363,9,9,17.0,3.0,14,14.0,14.580949666094421,9.0,Standard,0.13806205867274532,35.98078673994848,Yes,77.08962570523451,333.0380917087223,Good,5.0,Low,Small
49.0,Developer,28709.010270049006,2623.673808645394,8,7,18.0,3.0,26,19.0,11.670841721381082,0.0,Standard,0.5254290731661916,37.90299328222424,Yes,162.58724993392883,249.24632677510735,Standard,5.0,Low,Large
53.0,Mechanic,23430.106414315283,843.5289437850239,4,6,10.0,2.0,28,2474.0,10.096722861473589,3.0,Good,0.11295983179093022,34.520066166930675,No,94.02593360360046,281.862253334953,Good,21.0,Low,Large
29.0,Mechanic,33350.20368607787,2864.223697179078,8,4,18.0,1.0,19,13.0,13.740842217135267,6.0,Standard,0.9706370418771673,37.427805616757304,Yes,220.83758538091726,402.6674206949463,Standard,32.0,High,Large
24.0,Media_Manager,80123.97441306914,2474.6977194427345,3,5,3.0,1.0,23,7.0,11.387789089033351,4.0,Good,0.7117808031726469,31.585022220018317,No,113.80781615963443,419.7316825808884,Good,15.0,High,Large
25.0,Scientist,89873.59528127123,6680.3750530680245,4,3,11.0,0.0,8,1.0,6.87940299841984,4.0,Good,0.8937421684350242,26.802655284721837,No,345.7299741747283,45.64738521577607,Good,19.0,Low,Medium
24.0,Architect,45474.963230619425,4013.893844866555,8,6,28.0,5.0,22,17.0,11.437804076124003,6.0,Standard,2.545245607698891,24.093628684934853,Yes,165.09937238090913,450.78259630891904,Poor,16.0,Missing,Medium
28.0,Scientist,14241.968520826185,1182.296624990923,7,3,29.0,9.0,39,7.0,23.815804389925084,9.0,Bad,3.1653949589146664,34.29271481165294,Yes,77.42145216207501,270.11928959740686,Good,0.0,Missing,Missing
22.0,Engineer,18643.39099002923,1229.9022555126348,6,6,16.0,6.0,21,18.0,18.629273897683174,8.0,Bad,1.5122439484623664,24.816882775291237,Yes,87.73322339021641,301.3181297102464,Poor,11.0,Low,Small
18.0,Mechanic,15754.54426168897,1398.32218966305,5,5,5.0,0.0,30,2.0,10.676565930629467,0.0,Good,1.077908367452848,42.04176980817183,No,61.27648157165891,281.71379136107714,Good,28.0,Low,Large
22.0,Musician,111058.10451148429,3857.2357093737487,3,3,10.0,0.0,8,4.0,6.5539466873184855,2.0,Good,0.9719723857717204,28.647257386647055,No,632.5996934110352,381.27127529196844,Good,16.0,Missing,Missing
40.0,Mechanic,63818.66204806541,4768.748598473451,4,6,4.0,4.0,27,18.0,16.268940545405922,14.0,Standard,0.14245546082166305,25.610113704525588,Yes,130.55216489801677,542.1858362850586,Standard,27.0,High,Medium
18.0,Accountant,17608.537285644128,1536.829138358281,5,6,13.0,4.0,15,13.0,10.754521843637319,6.0,Standard,1.368605834841027,27.60158437750223,Yes,97.43385435547755,172.59287813230782,Standard,19.0,Low,Small
36.0,Media_Manager,18759.02675651698,1560.00788282051,8,6,19.0,6.0,28,13.0,5.9427487001536585,5.0,Standard,1.132913736039963,33.26536202948121,NM,127.9060038450416,74.39314242906968,Standard,17.0,Low,Small
19.0,Scientist,16690.183377664664,1589.7628540331073,7,8,20.0,9.0,26,13.0,23.167170471688394,6.0,Bad,2.3755239457481157,30.645448360320724,Yes,92.19986418564885,271.0572869870203,Poor,10.0,Low,Small
46.0,Lawyer,20992.739993861243,1870.7573716699142,0,5,3.0,0.0,12,6.0,8.934634045422737,0.0,Good,0.7777540316207869,29.44297689882883,NM,38.59353352649746,377.1849805170307,Good,26.0,Low,Large
42.0,Scientist,18932.655360805165,647.0273189238392,9,5,33.0,6.0,61,10.0,25.14519391626313,7.0,Bad,4.816264281581661,38.961714534742526,Yes,127.45656104467936,195.45738721525322,Poor,19.0,High,Medium
14.0,Engineer,22263.64973975761,1285.6265152488547,7,9,25.0,9.0,36,20.0,11.92151968002501,10.0,Bad,2.377393891527077,29.110800667500754,Yes,99.2200722986401,278.08971043068556,Poor,9.0,High,Medium
38.0,Lawyer,84581.92012927392,7043.556551896433,5,5,8.0,0.0,4,3.0,9.389388751599535,2.0,Good,0.3560084890608733,35.75228678650177,No,143.19905611094288,436.8448531946147,Good,31.0,High,Medium
19.0,Scientist,47918.054545967214,7040.202113224846,3,6,3.0,1.0,6,10.0,6.5975455306514235,4.0,Good,0.3094870632730138,27.118780847698115,No,269.41658399010555,370.20590680213303,Good,30.0,Low,Small
31.0,Scientist,10888.298736048098,1713.7955543845712,6,6,21.0,8.0,30,8.0,13.532601162174993,10.0,Bad,4.998069999999999,24.260172450261447,Yes,208.32087862320267,212.89708745093304,Good,2.0,Low,Small
20.0,Entrepreneur,42805.39352506193,2688.3934217020196,3,5,4.0,2.0,6,6.0,3.7966635241196673,5.0,Good,0.9498674325267193,28.8522152231685,No,160.13128099469577,268.42285486332565,Poor,23.0,High,Small
20.0,Scientist,104868.69418707017,8387.317474372516,3,7,9.0,0.0,12,14.0,13.049120546608703,7.0,Standard,0.4382330334426293,39.393212562223965,Yes,414.3105558383869,1138.2904403224939,Standard,28.0,High,Medium
22.0,Engineer,37323.06835350104,3197.337430463721,0,3,8.0,4.0,21,2.0,7.087988709232788,4.0,Good,0.4745506751057519,37.61685232909293,No,200.87656041667242,682.2167806782453,Standard,33.0,Low,Large
25.0,Entrepreneur,60986.13711473263,4694.034293576684,8,8,28.0,6.0,33,21.0,16.791903668106432,11.0,Bad,1.6387114102018292,26.41541093891167,NM,144.9265007285604,359.93309073479463,Poor,9.0,Low,Medium
28.0,Journalist,70525.25422763648,4716.998903988672,4,7,4.0,2.0,30,24.0,6.834311353481316,6.0,Bad,0.8901254212533816,34.747522664489175,Yes,440.7645230775243,492.4221781195801,Poor,15.0,High,Medium
36.0,Doctor,9731.09463094564,588.674391997015,10,5,25.0,6.0,42,9.0,13.017057995840306,10.0,Bad,2.690551617666855,27.11591571333717,NM,112.50734423568059,253.4707271950686,Poor,6.0,Low,Small
52.0,Journalist,133192.016852969,11097.40926267122,5,3,4.0,0.0,26,5.0,4.060822605200825,5.0,Good,0.028830070686235804,30.89313688268076,No,624.5028078871034,1063.9579009160432,Poor,26.0,High,Medium
17.0,Teacher,19096.810705629076,1168.6572915777745,4,4,7.0,7.0,18,16.0,18.863099603710165,6.0,Standard,2.5796005486560794,35.206392710435175,Yes,77.71445751575347,301.7522571000559,Standard,31.0,Low,Small
44.0,Engineer,19981.787724309255,1418.4217291917262,9,9,32.0,4.0,32,19.0,12.833571176811343,9.0,Bad,2.5492486188255943,21.814366563281695,Yes,82.74028329446381,313.6191194871206,Poor,13.0,Missing,Missing
36.0,Entrepreneur,41058.19751379822,2932.0965977552933,9,10,27.0,9.0,60,22.0,7.954442128600322,11.0,Bad,3.0469493394468836,33.57990459640775,Yes,202.9815547118984,268.3690369209456,Poor,6.0,High,Small
25.0,Musician,15625.989679229484,7389.23064049904,7,5,19.0,4.0,0,8.0,2.6436019414151506,3.0,Standard,1.0645787806167426,35.636506842832944,NM,77.81443677996914,295.53745242153195,Good,15.0,High,Medium
42.0,Developer,14065.286245231664,1492.0405900328442,3,5,10.0,3.0,7,5.0,7.5635484946770575,6.0,Standard,0.3127946234694599,39.42841870527117,Yes,56.568458171223185,342.1109287980691,Standard,18.0,High,Medium
25.0,Lawyer,61504.48507620633,5314.352007507932,6,5,19.0,9.0,61,20.0,17.22205746511501,15.0,Bad,3.7197953521206037,31.871933842058088,NM,109.53849408962674,174.46884960165892,Poor,0.0,Low,Small
30.0,Journalist,8305.583721705028,871.6620193314784,5,4,13.0,4.0,7,9.0,7.436692947648922,3.0,Good,0.6497935387871736,28.052999122159605,No,68.66329398888973,212.9506171636322,Standard,18.0,Low,Small
30.0,Engineer,71483.7999020409,4342.394086315528,8,9,23.0,6.0,21,19.0,12.812550554219193,11.0,Bad,2.9641095381302764,25.996030210790316,Yes,335.41778279199633,121.54395107146661,Good,1.0,Low,Missing
54.0,Entrepreneur,31540.689292445313,3130.293131732152,0,5,7.0,0.0,6,4.0,3.218533943696784,4.0,Good,0.285002102181564,45.57588662761944,No,146.58411267959372,565.3917677224251,Good,17.0,High,Medium
18.0,Scientist,60575.732890177875,4567.936481078286,6,8,33.0,9.0,50,22.0,8.578236432459216,12.0,Bad,1.9846100418976915,32.249276984990786,Yes,137.35302830658412,346.477661224141,Poor,9.0,High,Medium
49.0,Architect,118066.12392719726,7651.81538772396,5,4,10.0,3.0,2,2.0,10.97644917135144,0.0,Good,0.42988002509888124,38.24122737412216,No,353.50633752514796,337.81345554644724,Good,24.0,Low,Large
35.0,Teacher,101999.86187560801,8522.255612949992,5,6,5.0,3.0,7,15.0,8.5022104997213,6.0,Standard,0.3940185753951081,35.986872745799,Yes,164.24224523889976,600.1654033258275,Standard,30.0,High,Large
36.0,Lawyer,126491.65621408989,10534.235182992163,5,5,5.0,1.0,15,3.0,7.337257005444593,4.0,Good,0.24362202765713517,25.865150429868187,No,313.9968412443436,1142.205372051923,Good,30.0,Missing,Missing
46.0,Developer,18700.712348465924,1017.9573503880529,3,6,7.0,3.0,7,7.0,8.432243560870088,4.0,Good,1.293993406732005,27.426769518052264,No,377.7144403334431,397.56531647303893,Standard,17.0,Low,Medium
24.0,Lawyer,19321.203552764924,1060.6725262582063,2,2,5.0,1.0,2,7.0,0.5276605197199571,4.0,Good,0.96053931185929,37.455142830114944,No,86.98826428416194,270.5957115978536,Good,15.0,Low,Medium
53.0,Journalist,112687.6128202559,5670.40298522574,7,4,15.0,4.0,10,9.0,0.7684899167144197,1.0,Standard,0.14089274952368744,43.42324797543764,No,242.9141146073235,544.8088224795155,Standard,23.0,High,Medium
53.0,Media_Manager,140143.6154215984,7531.793690516853,1,4,13.0,0.0,3,0.0,7.3636664717326745,1.0,Good,0.13002589190956831,37.083516672233735,No,337.41025466725546,473.7293680504332,Poor,23.0,Low,Medium
22.0,Developer,17059.17279776047,2698.012548379365,0,6,6.0,2.0,14,13.0,8.28032052296734,2.0,Good,1.0304827134901187,36.16239491442782,No,43.29236319127064,271.20763955749635,Good,31.0,Low,Small
21.0,Journalist,38710.89329692985,7004.619824320094,8,4,6.0,3.0,29,12.0,16.706477888681498,9.0,Standard,1.1754975440109323,39.14513757018666,No,128.5343763315731,374.44781383996985,Poor,23.0,Missing,Large
17.0,Developer,15777.27483769363,2483.37883448099,4,4,1.0,3.0,9,18.0,3.6860507220509837,3.0,Good,1.3771493169839453,39.835365976687605,NM,193.61974124689235,279.36759535163674,Good,31.0,Low,Large
52.0,Entrepreneur,33503.10801401158,4453.592374765424,5,3,7.0,3.0,24,11.0,3.546712306983341,1.0,Good,0.09326777848285073,38.10574729880821,No,87.12737189778476,330.53633842069763,Standard,32.0,High,Medium
21.0,Media_Manager,68973.75175495658,4650.254648354698,10,9,31.0,8.0,20,12.0,18.812156853492677,8.0,Bad,1.9362908933582084,38.66212544524097,Yes,129.33334198310163,954.9608880213751,Good,1.0,High,Medium
21.0,Writer,32279.392595894788,2148.0120996541714,1,6,8.0,4.0,18,12.0,2.0032101466340855,4.0,Good,1.1599614038360233,25.261186940009797,No,97.32841803857366,252.17204548196042,Good,17.0,High,Medium
46.0,Musician,66566.87029920683,3788.4165434485685,0,4,11.0,3.0,5,3.0,8.097667282429947,3.0,Good,0.17526919921725342,29.42626202178294,No,150.5486401739915,177.42994091760494,Good,20.0,Low,Small
52.0,Accountant,74462.31330152547,3332.6686293093735,2,2,8.0,4.0,8,0.0,0.9190667854084129,3.0,Good,0.0965697698401913,28.89328668168258,No,177.89290462686455,499.6134656476686,Good,23.0,Low,Medium
24.0,Scientist,84935.8746430463,2561.2768269138064,7,5,4.0,0.0,8,10.0,4.334965449406543,4.0,Good,1.124485677934764,38.7627178743971,No,172.94437933586406,486.9978995414011,Standard,32.0,High,Missing
32.0,Musician,35614.2751474565,1750.840371197124,3,2,1.0,0.0,2,3.0,11.469418714749835,4.0,Good,1.1532858749260964,39.09098700541227,No,104.38938510612616,466.37886512143814,Good,17.0,Low,Large
38.0,Accountant,14522.325740080218,843.5547668871177,8,4,24.0,6.0,27,12.0,8.969586099465428,6.0,Standard,0.22507983981119148,32.78781262444906,Yes,85.11180373541569,272.9537327046875,Standard,17.0,Missing,Missing
38.0,Developer,19828.51551460594,1697.4084686041992,5,3,33.0,6.0,11,13.0,11.604217991979011,4.0,Standard,0.41068743404425356,31.999722300550427,NM,139.43506835072782,300.04305463873277,Poor,14.0,Low,Medium
55.0,Entrepreneur,63842.558575784635,5393.837771438368,6,4,13.0,1.0,13,13.0,8.10063551724762,2.0,Standard,0.8988588786435535,28.195418026396965,Yes,230.88349349153236,553.2108213010272,Standard,27.0,High,Large
31.0,Writer,38626.53150408717,6173.068467940956,4,5,2.0,4.0,6,3.0,2.818916131070987,0.0,Good,0.3240219692768355,37.190231928274855,No,110.43252446189453,534.8540325592728,Good,22.0,High,Large
19.0,Musician,36042.31305607519,2943.9765973199683,7,4,15.0,3.0,29,15.0,4.553092766926472,2.0,Standard,1.063071801682097,26.755604040076673,Yes,157.31932816383616,446.1459817112347,Standard,25.0,High,Medium
33.0,Doctor,94901.53999893993,7728.113853199502,6,5,8.0,4.0,20,10.0,4.697859447188502,5.0,Standard,1.031383326522617,36.77023281713218,No,404.21006622513295,687.1361186586656,Standard,17.0,Missing,Medium
38.0,Musician,30465.757196592156,2193.9212685363855,1,3,5.0,1.0,15,0.0,7.261642104740569,3.0,Good,0.15299263737210325,29.51089526582716,No,88.7181601260908,471.7921679903796,Good,14.0,Low,Small
22.0,Lawyer,12741.141269580392,7624.586033978897,8,4,3.0,4.0,7,11.0,2.791237380828617,4.0,Standard,1.2819467427426394,39.62981075350501,No,229.44203887052132,462.75021340623334,Good,31.0,Missing,Missing
15.0,Journalist,33267.966400750105,2582.071367752014,4,4,7.0,0.0,20,3.0,8.010006731788266,4.0,Standard,0.8101433559708807,28.06718943132842,No,287.1099874951508,334.63616493841226,Poor,29.0,High,Medium
25.0,Manager,112380.07530485181,11258.551539571816,3,4,16.0,0.0,11,5.0,1.8041002182759631,0.0,Standard,0.42539846100373513,41.71357466209757,No,613.6468811433244,1083.9766043832788,Good,29.0,Low,Small
